chat_id,msg_idx,window_text,label
gen_507,4,"hora 16:45 - ida y vuelta - destino Av. San Martín 2197, Rancagua - somos 5 - fecha 10/05/2025 - origen Av. Providencia 879, Rancagua.",Cotización generada
gen_395,5,"origen O'Higgins 2466, Santiago | solo ida | somos 12 | fecha 07 de julio de 2026 | destino Alameda 2168, Antofagasta | hora 21:00 | con aire acondicionado 👋",Cotización generada
cot_34,0,"buenas / destino Baquedano 2429, La Serena / hora 22:45",Cotizando
cot_86,3,Fecha 18 de enero de 2026 ; somos 25 😊!!,Cotizando
cot_171,0,solo ida somos 3 me ayudan con la cotización 😊,Cotizando
cot_281,4,"destino O'Higgins 2494, Rancagua - hora 09:30...",Cotizando
pot_437,1,BUENAS - MI NOMBRE ES MIGUEL - RUT 14.789.583-K - MI CORREO ES MIGUEL@HOTMAIL.COM,Potencial cliente
cot_593,4,"Hola - origen los carrera 1652, concepción - fecha 22/09/2026 - me ayudan con la cotización.",Cotizando
cot_256,4,holaaa / fecha 02/06/2026 / somos 30 👋,Cotizando
cot_60,2,"ORIGEN AV. PROVIDENCIA 2343, LA SERENA DESTINO AV. PROVIDENCIA 1292, ANTOFAGASTA",Cotizando
gen_47,5,"somos 20 ; destino Av. San Martín 1717, Concepción ; fecha 02/01/2025 ; hora 15:45 ; origen Av. Providencia 449, Santiago ; ida y vuelta",Cotización generada
cot_138,1,FECHA 16/01/2025 ; SOMOS 10 ; ME AYUDAN CON LA COTIZACIÓN,Cotizando
pot_409,1,buenos días ; mi correo es luis55@gmail.com.,Potencial cliente
pot_160,0,buenas tardes,Potencial cliente
pot_447,1,buenas tardes mi nombre es Pedro RUT 12.774.991-8,Potencial cliente
pot_408,0,buenas noches 👋,Potencial cliente
gen_216,0,"solo ida | destino Baquedano 592, Concepción | fecha 15 de julio de 2026 | hora 09:45 | origen Av. Kennedy 1371, Santiago | somos 20 | dos sillas para niños",Cotización generada
gen_561,2,"somos 4 origen Av. San Martín 1012, Rancagua fecha 22/10/2026 hora 21:45 destino Baquedano 1895, Antofagasta ida y vuelta",Cotización generada
cot_316,3,"origen Av. San Martín 909, Valparaíso fecha 28/07/2025 👍",Cotizando
cot_448,3,"destino Av. San Martín 1040, Rancagua ; hora 13:45",Cotizando
cot_485,3,"BUENOS DÍAS - ORIGEN O'HIGGINS 2177, LA SERENA - FECHA 27/06/2026 😊",Cotizando
pot_281,1,Buenos días.,Potencial cliente
pot_46,3,HOLA! MI NOMBRE ES JUAN,Potencial cliente
pot_18,0,Hola / me ayudan con info?,Potencial cliente
pot_70,3,Qué tal 😊 ; mi correo es ana@gmail.com,Potencial cliente
cot_95,3,ida y vuelta - somos 2 👍,Cotizando
gen_476,0,"Origen av. kennedy 1096, antofagasta ; solo ida ; somos 5 ; hora 19:15 ; destino o'higgins 372, antofagasta ; fecha 09/08/2026",Cotización generada
gen_416,5,"solo ida origen Los Carrera 2478, Viña del Mar hora 17:30 fecha 27 de noviembre de 2026 somos 6 destino Av. Kennedy 1260, Santiago 👋",Cotización generada
gen_472,2,"somos 20 / origen O'Higgins 1122, Rancagua / destino Av. San Martín 933, Santiago / hora 21:00 / fecha 30 de enero de 2025 / ida y vuelta / dos sillas para niños",Cotización generada
cot_577,1,ida y vuelta ; somos 8 🙌!,Cotizando
gen_5,3,"FECHA 14/07/2025 / HORA 10:30 / ORIGEN LOS CARRERA 419, ANTOFAGASTA / SOLO IDA / DESTINO AV. SAN MARTÍN 57, TEMUCO / SOMOS 6 / CON AIRE ACONDICIONADO",Cotización generada
pot_373,0,BUENAS NOCHES ME PUEDEN ORIENTAR?!,Potencial cliente
cot_593,0,"HOLA! - ORIGEN O'HIGGINS 1426, VALPARAÍSO - DESTINO AV. PERÚ 931, LA SERENA 🙌",Cotizando
gen_563,5,"fecha 12/04/2026 origen Av. Perú 710, Viña del Mar solo ida destino O'Higgins 343, Viña del Mar somos 5 hora 20:30",Cotización generada
cot_494,2,"Qué tal - origen av. providencia 902, temuco - destino baquedano 790, antofagasta - somos 10 😊",Cotizando
cot_364,1,"origen Alameda 491, Santiago fecha 29/01/2025 😊",Cotizando
cot_303,1,"buenas origen Av. Perú 1102, Concepción fecha 07 de agosto de 2025",Cotizando
pot_114,0,buenas tardes / hay cupos?,Potencial cliente
cot_1,2,"destino Alameda 1349, Antofagasta / hora 07:00 😊",Cotizando
gen_352,4,"somos 40 | destino Av. Providencia 1268, Concepción | origen Baquedano 102, Rancagua | ida y vuelta | hora 21:30 | fecha 31/01/2026 😊",Cotización generada
cot_218,3,fecha 28/09/2026 somos 3 me ayudan con la cotización!,Cotizando
cot_423,1,buenas tardes / solo ida / somos 25 😊,Cotizando
cot_120,0,"QUÉ TAL ; ORIGEN AV. KENNEDY 931, RANCAGUA ; FECHA 01 DE NOVIEMBRE DE 2026.",Cotizando
gen_576,0,"Somos 1 | destino los carrera 1015, antofagasta | origen av. san martín 141, concepción | hora 17:30 | ida y vuelta | fecha 07 de febrero de 2025 👍",Cotización generada
pot_468,3,Buenas noches | tienen disponibilidad?,Potencial cliente
cot_94,2,fecha 30 de octubre de 2025 somos 4 me ayudan con la cotización,Cotizando
gen_293,1,"origen Av. Providencia 2500, Santiago / destino Baquedano 193, Santiago / fecha 26/12/2025 / somos 8 / hora 15:30 / ida y vuelta 😊!!",Cotización generada
pot_351,1,Buenas noches hay cupos? mi correo es miguel@hotmail.com!,Potencial cliente
pot_520,1,holaaa,Potencial cliente
pot_435,2,Buenos días - mi nombre es daniel,Potencial cliente
pot_39,0,buenas tardes,Potencial cliente
pot_394,2,buenas / me gustaría cotizar?!,Potencial cliente
cot_38,0,"origen Alameda 2316, Antofagasta - fecha 18/03/2026...",Cotizando
pot_547,0,holaaa ; mi nombre es Juan,Potencial cliente
pot_266,0,holaaa | cómo lo hago?,Potencial cliente
cot_24,4,"ORIGEN AV. KENNEDY 1349, LA SERENA ; DESTINO AV. SAN MARTÍN 22, CONCEPCIÓN ; SOMOS 25!!",Cotizando
pot_41,0,holaaa - me interesa el servicio? 🙌!,Potencial cliente
pot_71,3,Buenos días mi correo es juan@hotmail.com,Potencial cliente
cot_345,4,"ORIGEN AV. PROVIDENCIA 2060, VALPARAÍSO | DESTINO BAQUEDANO 130, VALPARAÍSO | SOMOS 40",Cotizando
gen_418,3,"SOMOS 25 - IDA Y VUELTA - HORA 08:45 - DESTINO O'HIGGINS 1677, VIÑA DEL MAR - FECHA 14/01/2026 - ORIGEN AV. PROVIDENCIA 880, CONCEPCIÓN 👍",Cotización generada
pot_581,1,buenas noches 😊,Potencial cliente
gen_73,1,"Fecha 05/03/2025 - destino baquedano 2062, rancagua - origen baquedano 2026, antofagasta - hora 10:30 - somos 10 - solo ida!!",Cotización generada
gen_298,1,"solo ida hora 06:15 destino Av. San Martín 440, Temuco somos 30 origen O'Higgins 1027, Rancagua fecha 07/01/2025 con aire acondicionado",Cotización generada
gen_326,2,"DESTINO AV. KENNEDY 318, SANTIAGO FECHA 29/03/2025 HORA 17:15 ORIGEN ALAMEDA 1875, RANCAGUA SOMOS 4 SOLO IDA 👍",Cotización generada
cot_398,0,"hola origen O'Higgins 737, Rancagua fecha 12/11/2026 me ayudan con la cotización 😊",Cotizando
gen_145,2,"hora 14:30 / destino Baquedano 184, Concepción / somos 6 / fecha 07 de marzo de 2025 / origen Av. Perú 1276, Rancagua / solo ida!",Cotización generada
gen_395,1,"fecha 30/11/2025 | ida y vuelta | somos 40 | origen Av. Perú 1510, Rancagua | destino Av. Providencia 503, Antofagasta | hora 21:15 🙌",Cotización generada
pot_215,3,qué tal ; atienden hoy?,Potencial cliente
gen_210,5,"Hora 13:30 | ida y vuelta | destino o'higgins 577, viña del mar | fecha 31/07/2025 | somos 5 | origen av. san martín 1367, temuco!",Cotización generada
cot_161,0,"Hola! origen av. perú 2252, concepción fecha 03/03/2026 👋",Cotizando
pot_57,3,hola! hay cupos? 🙌 mi correo es pedro74@hotmail.com,Potencial cliente
pot_137,2,buenos días...,Potencial cliente
pot_443,1,buenos días mi nombre es Jorge,Potencial cliente
cot_463,2,"destino Baquedano 337, Temuco hora 22:15 😊",Cotizando
pot_311,1,BUENAS TARDES - ME PUEDEN ORIENTAR?,Potencial cliente
cot_333,4,"buenas tardes | origen Baquedano 1564, Antofagasta | fecha 28/03/2025 | me ayudan con la cotización 🙌",Cotizando
gen_300,3,"somos 1 | origen Av. Providencia 1944, Viña del Mar | hora 20:15 | fecha 17/12/2026 | destino Av. Providencia 115, Santiago | ida y vuelta.",Cotización generada
gen_403,3,"ORIGEN AV. PERÚ 886, CONCEPCIÓN DESTINO AV. KENNEDY 1073, LA SERENA HORA 11:30 IDA Y VUELTA SOMOS 3 FECHA 22/03/2026",Cotización generada
gen_41,2,"solo ida ; destino Av. Perú 1361, Concepción ; origen O'Higgins 2007, Santiago ; fecha 03/01/2025 ; somos 4 ; hora 15:15",Cotización generada
cot_115,1,"buenos días | origen Av. Kennedy 610, Viña del Mar | destino Av. Kennedy 938, Temuco | somos 50 | me ayudan con la cotización 👍",Cotizando
cot_562,0,"origen Av. Kennedy 230, Rancagua ; destino Alameda 599, La Serena ; somos 8",Cotizando
cot_346,4,"origen Alameda 1101, La Serena | destino Av. Perú 2152, Temuco | somos 1 👋",Cotizando
cot_87,2,"Origen av. kennedy 554, temuco | destino baquedano 1617, antofagasta | somos 12",Cotizando
pot_292,1,Buenas tardes,Potencial cliente
cot_396,1,"Holaaa / origen av. kennedy 1073, rancagua / destino av. perú 758, rancagua / somos 25!",Cotizando
cot_15,4,fecha 30 de octubre de 2025 somos 50 👍!!,Cotizando
pot_493,0,Hola! me interesa el servicio? 👍,Potencial cliente
pot_55,2,Buenos días me ayudan con info? 👍,Potencial cliente
gen_45,1,"SOMOS 10 ORIGEN AV. PROVIDENCIA 2304, CONCEPCIÓN SOLO IDA DESTINO AV. SAN MARTÍN 946, TEMUCO HORA 14:45 FECHA 23/05/2025 🙌",Cotización generada
pot_241,3,Buenas noches tienen disponibilidad? 👋 mi correo es carla@yahoo.com,Potencial cliente
gen_122,2,"ida y vuelta ; hora 09:00 ; origen Av. Perú 808, Concepción ; fecha 26/07/2026 ; somos 15 ; destino Baquedano 2121, Viña del Mar ; dos sillas para niños 😊",Cotización generada
gen_88,2,"hora 10:45 ; fecha 22/07/2026 ; solo ida ; somos 30 ; origen Av. Providencia 111, Viña del Mar ; destino Los Carrera 264, Valparaíso 🙌",Cotización generada
gen_92,4,"somos 10 - solo ida - fecha 25 de junio de 2026 - destino Av. San Martín 140, Concepción - hora 20:00 - origen O'Higgins 1764, Valparaíso 😊...",Cotización generada
pot_72,2,hola - necesito información?,Potencial cliente
pot_1,1,buenas noches ; me pueden orientar? ; mi correo es carla72@outlook.com,Potencial cliente
cot_487,0,"HOLAAA ORIGEN AV. PERÚ 1735, VIÑA DEL MAR DESTINO ALAMEDA 377, CONCEPCIÓN",Cotizando
pot_102,3,buenos días necesito información? 😊 mi correo es daniel@yahoo.com,Potencial cliente
gen_178,4,"ida y vuelta - hora 19:00 - origen Alameda 281, Valparaíso - destino Alameda 76, La Serena - somos 20 - fecha 05/06/2026",Cotización generada
gen_288,4,"fecha 17/03/2026 ida y vuelta destino Los Carrera 1243, Concepción hora 18:15 somos 2 origen Av. Kennedy 2189, Concepción",Cotización generada
cot_479,1,"ORIGEN BAQUEDANO 2122, LA SERENA | DESTINO ALAMEDA 2234, SANTIAGO | SOMOS 3",Cotizando
gen_557,2,"SOMOS 25 - FECHA 12 DE MARZO DE 2025 - ORIGEN BAQUEDANO 2087, TEMUCO - HORA 22:00 - IDA Y VUELTA - DESTINO ALAMEDA 2228, RANCAGUA",Cotización generada
cot_25,0,"origen Alameda 672, Concepción - fecha 26/05/2026 - me ayudan con la cotización",Cotizando
cot_70,1,"Buenas tardes / origen av. providencia 1635, antofagasta / destino av. san martín 1385, la serena / somos 5 🙌.",Cotizando
gen_103,5,"hora 07:00 - fecha 24/02/2025 - solo ida - destino Av. Perú 2435, Temuco - somos 30 - origen Av. Perú 748, Concepción 😊",Cotización generada
pot_166,1,buenos días,Potencial cliente
gen_588,4,"destino O'Higgins 481, Santiago / fecha 03 de octubre de 2025 / solo ida / somos 25 / origen Baquedano 2216, Rancagua / hora 09:15",Cotización generada
gen_401,1,"somos 3 destino Alameda 641, Valparaíso solo ida fecha 29 de agosto de 2026 hora 19:15 origen Av. San Martín 758, Temuco 👍",Cotización generada
cot_78,1,buenas ida y vuelta somos 2 me ayudan con la cotización 😊,Cotizando
pot_186,3,buenas tardes tienen disponibilidad?,Potencial cliente
pot_584,1,hola! me pueden orientar? mi correo es pedro3@outlook.com,Potencial cliente
cot_203,3,"Origen av. providencia 1753, viña del mar destino av. kennedy 1412, antofagasta somos 4",Cotizando
cot_524,2,"destino Av. Providencia 2274, Concepción - hora 17:15 🙌",Cotizando
gen_598,1,"origen Av. Perú 2236, Santiago / somos 6 / ida y vuelta / hora 22:30 / destino O'Higgins 2356, Valparaíso / fecha 30/05/2025!!",Cotización generada
pot_516,0,buenas / atienden hoy? / mi correo es carla@yahoo.com,Potencial cliente
pot_377,0,buenas tardes 👋,Potencial cliente
cot_254,3,"holaaa ; destino O'Higgins 850, La Serena ; hora 11:00 👍!",Cotizando
gen_521,4,"destino Av. Providencia 1611, Valparaíso / fecha 20 de octubre de 2025 / ida y vuelta / hora 20:00 / somos 10 / origen O'Higgins 600, La Serena",Cotización generada
pot_19,2,BUENAS MI NOMBRE ES JORGE RUT 15.487.382-6 MI CORREO ES JORGE@YAHOO.COM,Potencial cliente
cot_65,0,Qué tal ; solo ida ; somos 10.,Cotizando
cot_298,0,"holaaa origen Av. Kennedy 1846, Santiago destino O'Higgins 871, La Serena me ayudan con la cotización 🙌",Cotizando
cot_127,1,"Origen baquedano 523, santiago destino av. perú 706, temuco somos 6 me ayudan con la cotización 🙌",Cotizando
gen_492,2,"somos 20 destino Av. Providencia 103, Valparaíso hora 17:00 fecha 05/08/2026 solo ida origen Av. Perú 1237, Valparaíso 🙌!!",Cotización generada
gen_570,3,"hora 11:30 - destino Alameda 600, Rancagua - ida y vuelta - origen O'Higgins 700, Antofagasta - fecha 11 de agosto de 2026 - somos 10",Cotización generada
pot_415,3,holaaa mi nombre es Ana,Potencial cliente
gen_525,0,"somos 50 - fecha 26 de diciembre de 2026 - destino Alameda 559, La Serena - ida y vuelta - origen Av. Providencia 1020, Viña del Mar - hora 22:15!!",Cotización generada
pot_321,3,qué tal / me ayudan con info? / mi correo es miguel18@yahoo.com,Potencial cliente
pot_20,1,hola! 👍,Potencial cliente
gen_485,5,"Hora 07:15 ; fecha 26/10/2026 ; origen los carrera 1820, viña del mar ; destino av. perú 2021, valparaíso ; somos 10 ; solo ida",Cotización generada
gen_236,1,"Fecha 23/03/2025 ida y vuelta hora 12:30 destino o'higgins 1285, viña del mar origen av. san martín 1980, valparaíso somos 25 con factura",Cotización generada
pot_255,2,Hola! | hay cupos? 👍,Potencial cliente
pot_67,0,Buenas / tienen disponibilidad?,Potencial cliente
cot_534,1,"buenas origen Av. Perú 2215, Concepción fecha 26/03/2025",Cotizando
gen_43,5,"destino Av. San Martín 1741, Temuco | hora 21:00 | origen Baquedano 1980, Santiago | solo ida | fecha 07 de mayo de 2025 | somos 20 🙌",Cotización generada
gen_239,5,"DESTINO BAQUEDANO 617, ANTOFAGASTA ; HORA 06:30 ; FECHA 21 DE JULIO DE 2026 ; IDA Y VUELTA ; SOMOS 2 ; ORIGEN AV. PERÚ 1027, SANTIAGO",Cotización generada
gen_341,5,"origen Baquedano 2328, Viña del Mar destino O'Higgins 942, Temuco ida y vuelta somos 5 hora 10:15 fecha 23/06/2026 👍",Cotización generada
cot_509,0,HOLAAA ; IDA Y VUELTA ; SOMOS 6,Cotizando
gen_133,5,"somos 25 ; destino Av. Perú 2252, Antofagasta ; fecha 02/10/2026 ; origen Baquedano 1143, Santiago ; hora 13:30 ; ida y vuelta ; con aire acondicionado 👍.",Cotización generada
pot_159,1,holaaa / atienden hoy? 😊,Potencial cliente
gen_446,3,"destino Baquedano 161, Viña del Mar / hora 14:30 / ida y vuelta / somos 15 / origen Av. San Martín 2053, Viña del Mar / fecha 12 de agosto de 2025",Cotización generada
cot_47,1,"Origen los carrera 2465, temuco - destino alameda 2316, antofagasta - somos 3 - me ayudan con la cotización 😊.",Cotizando
cot_52,3,"origen Los Carrera 228, Santiago - destino Alameda 151, Temuco - somos 6 - me ayudan con la cotización.",Cotizando
gen_26,1,"somos 8 ; hora 06:00 ; fecha 06/02/2026 ; origen Av. Perú 1755, Viña del Mar ; solo ida ; destino Los Carrera 1477, Santiago...",Cotización generada
cot_183,4,"holaaa | destino Baquedano 1820, Viña del Mar | hora 18:30 | me ayudan con la cotización 👍",Cotizando
pot_510,3,buenas noches ; mi nombre es Valentina ; RUT 13.628.774-1 ; mi correo es valentina64@gmail.com,Potencial cliente
pot_482,0,Buenos días ; tienen disponibilidad?,Potencial cliente
gen_463,1,"somos 40 | hora 12:00 | fecha 19/12/2025 | solo ida | origen Los Carrera 299, Rancagua | destino O'Higgins 1704, Antofagasta 👍",Cotización generada
pot_244,0,buenas 🙌 mi correo es juan@hotmail.com.,Potencial cliente
gen_173,1,"Ida y vuelta / hora 12:15 / fecha 02 de diciembre de 2026 / origen baquedano 754, antofagasta / destino av. kennedy 765, valparaíso / somos 15!!",Cotización generada
gen_138,1,"fecha 16 de diciembre de 2026 / origen Av. Providencia 673, Santiago / destino Los Carrera 1117, Temuco / somos 10 / solo ida / hora 16:30",Cotización generada
pot_297,1,hola! | mi nombre es Miguel,Potencial cliente
gen_599,3,"SOMOS 40 / ORIGEN AV. KENNEDY 1096, LA SERENA / FECHA 19/08/2025 / IDA Y VUELTA / HORA 06:45 / DESTINO BAQUEDANO 716, RANCAGUA",Cotización generada
cot_245,3,buenos días - solo ida - somos 10 👍,Cotizando
pot_524,3,qué tal / tienen disponibilidad? 😊...,Potencial cliente
pot_176,3,buenas 🙌,Potencial cliente
gen_419,3,"destino Av. Kennedy 1484, Rancagua - somos 10 - origen O'Higgins 1782, Valparaíso - fecha 15/06/2026 - ida y vuelta - hora 18:15 🙌",Cotización generada
cot_188,1,HOLAAA - SOLO IDA - SOMOS 40 🙌,Cotizando
pot_337,3,Holaaa...,Potencial cliente
gen_18,5,"Somos 50 | hora 06:15 | fecha 22/01/2026 | origen av. providencia 1508, valparaíso | destino los carrera 1857, temuco | ida y vuelta 🙌",Cotización generada
pot_594,3,buenas tardes 👍,Potencial cliente
gen_292,4,"solo ida ; origen Av. Providencia 402, Temuco ; somos 3 ; hora 22:30 ; fecha 14/11/2026 ; destino Av. Providencia 543, La Serena 👍!",Cotización generada
gen_457,4,"Destino av. perú 2168, rancagua - fecha 26 de septiembre de 2025 - origen av. san martín 1104, antofagasta - ida y vuelta - hora 07:15 - somos 20 - dos sillas para niños!!",Cotización generada
pot_214,1,buenas tienen disponibilidad? 👋 mi correo es carla@hotmail.com,Potencial cliente
gen_129,3,"DESTINO AV. SAN MARTÍN 599, TEMUCO HORA 08:00 FECHA 22/02/2025 SOMOS 4 ORIGEN AV. KENNEDY 37, TEMUCO IDA Y VUELTA 😊",Cotización generada
pot_376,1,Hola 🙌,Potencial cliente
pot_97,1,buenas tardes ; hay cupos? ; mi correo es sofía@yahoo.com,Potencial cliente
cot_59,2,"qué tal origen Los Carrera 1482, Temuco fecha 30/12/2026 👍",Cotizando
pot_157,0,BUENOS DÍAS 👋...,Potencial cliente
pot_106,0,qué tal - me ayudan con info?,Potencial cliente
gen_72,2,"Destino av. perú 117, concepción fecha 10/04/2026 solo ida origen av. providencia 901, valparaíso somos 10 hora 07:30 😊",Cotización generada
cot_185,0,"Destino av. kennedy 980, rancagua / hora 13:00 🙌",Cotizando
pot_333,0,buenas noches | necesito información? 😊,Potencial cliente
gen_225,2,"destino Alameda 2127, Santiago ida y vuelta hora 19:45 origen Av. Providencia 1435, Viña del Mar fecha 20/12/2026 somos 2 😊...",Cotización generada
pot_13,1,hola - mi nombre es Daniel!,Potencial cliente
pot_207,0,buenas noches / mi correo es carla@outlook.com!,Potencial cliente
pot_146,3,buenas me pueden orientar? 😊 mi correo es pedro85@gmail.com!!,Potencial cliente
gen_427,0,"Destino av. san martín 1641, rancagua / somos 3 / ida y vuelta / origen o'higgins 1388, la serena / fecha 26 de junio de 2026 / hora 15:15",Cotización generada
gen_394,3,"destino O'Higgins 1072, Viña del Mar somos 8 fecha 05/10/2026 hora 06:45 origen O'Higgins 2135, Valparaíso solo ida con factura",Cotización generada
pot_86,2,buenos días atienden hoy? 👍 mi correo es jorge@gmail.com,Potencial cliente
